OBJECTID,musym,muname,mukind,mustatus,muacres,mapunitlfw_l,mapunitlfw_r,mapunitlfw_h,mapunitpfa_l,mapunitpfa_r,mapunitpfa_h,farmlndcl,muhelcl,muwathelcl,muwndhelcl,interpfocus,invesintens,iacornsr,nhiforsoigrp,nhspiagr,vtsepticsyscl,mucertstat,lkey,mukey
7770,59F,"Gwinly-Immig very cobbly silt loams, 50 to 70 percent south slopes",Complex,,9604,,,,,,,Not prime farmland,,,,,Order 2,,,,,,10380,62237
7771,5C,"Aridic Haploxerolls, 2 to 12 percent slopes",Consociation,,2282,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10380,62238
7772,60D,"Gwinly-Immig-Snell very cobbly silt loams, 12 to 35 percent slopes",Complex,,6086,,,,,,,Not prime farmland,,,,,Order 2,,,,,,10380,62239
7773,60E,"Gwinly-Immig-Snell very cobbly silt loams, 35 to 50 percent slopes",Complex,,3659,,,,,,,Not prime farmland,,,,,Order 2,,,,,,10380,62240
7774,60F,"Gwinly-Immig-Snell very cobbly silt loams, 50 to 70 percent slopes",Complex,,1216,,,,,,,Not prime farmland,,,,,Order 2,,,,,,10380,62241
7775,61D,"Gwinly-Rockly complex, 12 to 35 percent south slopes",Complex,,2678,,,,,,,Not prime farmland,,,,,Order 2,,,,,,10380,62242
7776,62A,"Haines silt loam, 0 to 2 percent slopes",Consociation,,10352,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10380,62243
7777,63A,"Halfway clay, 0 to 3 percent slopes",Consociation,,905,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10380,62244
7778,64C,"Hall Ranch stony loam, 2 to 12 percent slopes",Consociation,,745,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10380,62245
7779,65D,"Hankins silt loam, 12 to 35 percent north slopes",Consociation,,2055,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10380,62246
7780,66D,"Hankins very cobbly loam, 12 to 35 percent north slopes",Consociation,,892,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10380,62247
7781,67C,"Hankins complex, 2 to 12 percent slopes",Complex,,403,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10380,62248
7782,68C,"Harlow extremely stony clay loam, 3 to 12 percent slopes",Consociation,,509,,,,,,,Not prime farmland,,,,,Order 2,,,,,,10380,62249
7783,69E,"Harlow-Derringer complex, 35 to 60 percent south slopes",Complex,,6171,,,,,,,Not prime farmland,,,,,Order 2,,,,,,10380,62250
7784,6C,"Ateron very stony loam, 2 to 12 percent slopes",Consociation,,28049,,,,,,,Not prime farmland,,,,,Order 2,,,,,,10380,62251
7785,70A,"Hershal silt loam, 0 to 2 percent slopes",Consociation,,3980,,,,,,,Prime farmland if drained,,,,,Order 2,,,,,,10380,62252
7786,71B,"Hibbard silt loam, 2 to 7 percent slopes",Consociation,,1516,,,,,,,Prime farmland if irrigated,,,,,Order 2,,,,,,10380,62253
7787,71C,"Hibbard silt loam, 7 to 12 percent slopes",Consociation,,1037,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10380,62254
7788,72C,"Hibbard gravelly silty clay loam, 2 to 12 percent slopes",Consociation,,8004,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10380,62255
7789,73B,"Hibbard-Rockly complex, 2 to 7 percent slopes",Complex,,906,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10380,62256
7790,74D,"Highhorn-Huntrock very gravelly silt loams, 12 to 30 percent south slopes",Complex,,2209,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10380,62257
7791,74E,"Highhorn-Huntrock very gravelly silt loams, 30 to 50 percent south slopes",Complex,,1982,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10380,62258
7792,75D,"Hudspeth very stony clay loam, 12 to 35 percent south slopes",Consociation,,1068,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10380,62259
7793,76D,"Hudspeth-Morningstar complex, 12 to 35 percent south slopes",Complex,,2328,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10380,62260
7794,76E,"Hudspeth-Morningstar complex, 35 to 60 percent south slopes",Complex,,2114,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10380,62261
7795,77F,"Huntrock-Highhorn very gravelly silt loams, 50 to 75 percent south slopes",Complex,,631,,,,,,,Not prime farmland,,,,,Order 2,,,,,,10380,62262
7796,78E,"Hyall-Badlands complex, 35 to 60 percent south slopes",Complex,,3052,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10380,62263
7797,79D,"Hyall-Simas association, 12 to 35 percent slopes",Association,,8690,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10380,62264
7798,7D,"Ateron very stony loam, 12 to 35 percent south slopes",Consociation,,24108,,,,,,,Not prime farmland,,,,,Order 2,,,,,,10380,62265
7799,7E,"Ateron very stony loam, 35 to 60 percent south slopes",Consociation,,18129,,,,,,,Not prime farmland,,,,,Order 2,,,,,,10380,62266
7800,80E,"Hyall-Simas association, 35 to 60 percent slopes",Association,,4795,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10380,62267
7801,81C,"Immig silt loam, 2 to 12 percent slopes",Consociation,,1039,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10380,62268
7802,82C,"Immig very cobbly silt loam, 2 to 12 percent slopes",Consociation,,1707,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10380,62269
7803,83D,"Inkler very gravelly loam, 2 to 35 percent north slopes",Consociation,,3020,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10380,62270
7804,83E,"Inkler very gravelly loam, 35 to 50 percent north slopes",Consociation,,4875,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10380,62271
7805,83F,"Inkler very gravelly loam, 50 to 70 percent north slopes",Consociation,,5826,,,,,,,Not prime farmland,,,,,Order 2,,,,,,10380,62272
7806,84D,"Jett silt loam, 0 to 3 percent slopes",Consociation,,6112,,,,,,,Prime farmland if irrigated,,,,,Order 2,,,,,,10380,62273
7807,85D,"Keating silt loam, 12 to 35 percent north slopes",Consociation,,2558,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10380,62274
7808,86D,"Kilmerque loam, 12 to 35 percent south slopes",Consociation,,4858,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10380,62275
7809,86E,"Kilmerque loam, 35 to 50 percent south slopes",Consociation,,2971,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10380,62276
7810,87D,"Klicker stony silt loam, 12 to 35 percent south slopes",Consociation,,885,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10380,62277
7811,87E,"Klicker stony silt loam, 35 to 60 percent south slopes",Consociation,,1233,,,,,,,Not prime farmland,,,,,Order 2,,,,,,10380,62278
7812,88D,"Klicker-Anatone complex, 12 to 35 percent south slopes",Complex,,1915,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10380,62279
7813,89D,"Klicker-Fivebit complex, 12 to 35 percent south slopes",Complex,,3147,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10380,62280
7814,89E,"Klicker-Fivebit complex, 35 to 60 percent south slopes",Complex,,2680,,,,,,,Not prime farmland,,,,,Order 2,,,,,,10380,62281
7815,8C,"Ateron-Roostercomb extremely gravelly clay loams, 2 to 12 percent slopes",Complex,,7616,,,,,,,Not prime farmland,,,,,Order 2,,,,,,10380,62282
7816,90B,"Ladd loam, 2 to 7 percent slopes",Consociation,,4243,,,,,,,Prime farmland if irrigated,,,,,Order 2,,,,,,10380,62283
7817,90C,"Ladd loam, 7 to 12 percent slopes",Consociation,,2638,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10380,62284
7818,91A,"La Grande silt loam, 0 to 3 percent slopes",Consociation,,1124,,,,,,,All areas are prime farmland,,,,,Order 2,,,,,,10380,62285
7819,92A,"Langrell gravelly loam, 0 to 3 percent slopes",Consociation,,5334,,,,,,,All areas are prime farmland,,,,,Order 2,,,,,,10380,62286
7820,93A,"Langrell very cobbly loam, 0 to 3 percent slopes",Consociation,,715,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10380,62287
7821,94C,"Legler silt loam, 2 to 8 percent slopes",Consociation,,10847,,,,,,,Prime farmland if irrigated,,,,,Order 2,,,,,,10380,62288
7822,95C,"Legler gravelly loam, 8 to 20 percent slopes",Consociation,,5018,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10380,62289
7823,96E,"Lickskillet very gravelly sandy loam, 30 to 50 percent south slopes",Consociation,,2846,,,,,,,Not prime farmland,,,,,Order 2,,,,,,10380,62290
7824,96F,"Lickskillet very gravelly sandy loam, 50 to 70 percent south slopes",Consociation,,4556,,,,,,,Not prime farmland,,,,,Order 2,,,,,,10380,62291
7825,97E,"Lickskillet-Rock outcrop complex, 35 to 60 percent south slopes",Complex,,1248,,,,,,,Not prime farmland,,,,,Order 2,,,,,,10380,62292
7826,98C,"Lookout silt loam, 2 to 12 percent slopes",Consociation,,3759,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10380,62293
7827,99C,"Lookout very cobbly silt loam, 2 to 12 percent slopes",Consociation,,8884,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10380,62294
7828,9D,"Ateron-Roostercomb extremely gravelly clay loams, 12 to 35 percent south slopes",Complex,,16719,,,,,,,Not prime farmland,,,,,Order 2,,,,,,10380,62295
7829,9E,"Ateron-Roostercomb extremely gravelly clay loams, 35 to 60 percent south slopes",Complex,,12942,,,,,,,Not prime farmland,,,,,Order 2,,,,,,10380,62296
7830,W,Water,Consociation,,13075,,,,,,,Not prime farmland,,,,,Order 2,,,,,,10380,62297
7831,5822BO,"Bocker-McCartycreek-Rock outcrop complex, 15 to 30 percent slopes",Complex,,872,,,,,,,Not prime farmland,,,,,Order 2,,,,,,10380,2497815
7832,4137BR,"Fivebeaver-Rock outcrop complex, 15 to 30 percent slopes",Complex,,157,,,,,,,Not prime farmland,,,,,Order 2,,,,,,10380,2497816
7833,5836CO,"Bocker-Anatone-Rock outcrop complex, 30 to 60 percent slopes",Complex,,57,,,,,,,Not prime farmland,,,,,Order 2,,,,,,10380,2497825
7834,0947CO,"Ufish-Prouty-Elkhorncrest complex, 30 to 60 percent slopes",Complex,,53,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10380,2497826
7835,7713AO,"Analulu-Vogel complex, 0 to 15 percent slopes",Complex,,1020,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10380,2497827
7836,7713CS,"Analulu-Vogel complex, 30 to 60 percent south slopes",Complex,,1791,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10380,2497828
7837,7712BS,"Analulu-Vogel-Kingbolt complex, 15 to 30 percent south slopes",Complex,,1236,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10380,2497829
7838,5840BO,"Anatone-Bocker complex, 15 to 30 percent south slopes",Complex,,83,,,,,,,Not prime farmland,,,,,Order 2,,,,,,10380,2497830
7839,0001EW,"Gulliford-Collegecreek-Bullroar complex, 0 to 5 percent slopes",Complex,,26,,,,,,,Not prime farmland,,,,,Order 2,,,,,,10380,2593831
7840,0002AW,"Snow-Dardry-Tamarack complex, 0 to 10 percent slopes",Complex,,145,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10380,2593832
7841,0009EW,"Tovame-Witknee complex, 0 to 5 percent slopes",Complex,,8,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10380,2593834
7842,0017EW,"Dardry-Melloe complex, 0 to 5 percent slopes",Complex,,82,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10380,2593835
7843,0701AO,"Lizard gravelly loam, 0 to 15 percent slopes",Consociation,,1629,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10380,2593836
7844,0702BO,"Campcreek-Lizard complex, 15 to 30 percent slopes",Complex,,338,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10380,2593837
7845,0703AO,"Ranes-Stevensgulch complex, 0 to 15 percent slopes",Complex,,4310,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10380,2593838
7846,0704BO,"Ranes-Stevensgulch complex, 15 to 30 percent slopes",Complex,,238,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10380,2593839
7847,0705AO,"Stevensgulch-Tertoo complex, 0 to 15 percent slopes",Complex,,43,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10380,2593840
7848,0706BO,"Stevensgulch-Barneycreek complex, 15 to 30 percent slopes",Complex,,410,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10380,2593841
7849,0706CO,"Stevensgulch-Barneycreek complex, 30 to 60 percent slopes",Complex,,62,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10380,2593842
7850,0711CO,"Stevensgulch-Ranes complex, 30 to 60 percent slopes",Complex,,178,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10380,2593843
7851,0803BS,"Inkler-Twocolor complex, 15 to 30 percent slopes",Complex,,244,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10380,2593844
7852,0807DS,"Bigelk-Inkler-Twocolor complex, 60 to 90 percent south slopes",Complex,,154,,,,,,,Not prime farmland,,,,,Order 2,,,,,,10380,2593845
7853,0808CN,"Bulgar cobbly ashy silt loam, 30 to 60 percent north slopes",Consociation,,62,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10380,2593846
7854,0817CO,"Bucketlake-Marblepoint complex, 30 to 60 percent slopes",Complex,,301,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10380,2593847
7855,0819DN,"Angelbasin-Elkhorncrest-Muddycreek complex, 60 to 90 percent north slopes",Complex,,116,,,,,,,Not prime farmland,,,,,Order 2,,,,,,10380,2593848
7856,0829AO,"Antelopepeak-Inkler complex, 0 to 15 percent slopes",Complex,,190,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10380,2593849
7857,0829BO,"Antelopepeak-Inkler complex, 15 to 30 percent slopes",Complex,,323,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10380,2593850
7858,0902CO,"Powderriver-Rock outcrop complex, 30 to 60 percent slopes",Complex,,225,,,,,,,Not prime farmland,,,,,Order 2,,,,,,10380,2593851
7859,0903BS,"Warfield-Endcreek-Powderriver complex, 15 to 30 percent south slopes",Complex,,317,,,,,,,Not prime farmland,,,,,Order 2,,,,,,10380,2593852
7860,0903CS,"Warfield-Endcreek-Powderriver complex, 30 to 60 percent south slopes",Complex,,400,,,,,,,Not prime farmland,,,,,Order 2,,,,,,10380,2593853
7861,0905CN,"Gorhamgulch-Roundmeadow-Rock outcrop complex, 30 to 60 percent north slopes",Complex,,271,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10380,2593854
7862,0906BO,"Forshey-Spartabutte-Sixdollar complex, 15 to 30 percent slopes",Complex,,299,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10380,2593855
7863,0918CN,"Ufish-Prouty complex, 30 to 60 percent north slopes",Complex,,201,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10380,2593857
7864,0904BN,"Roundmeadow-Fourthcreek complex, 15 to 30 percent north slopes",Complex,,309,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10380,2593858
7865,0919CO,"Rockcreekbutte-Prouty complex, 30 to 60 percent slopes",Complex,,238,,,,,,,Not prime farmland,,,,,Order 2,,,,,,10380,2593859
7866,0923CO,"Rockcreekbutte-Elkhorncrest-Granitemountain complex, 30 to 60 percent slopes",Complex,,151,,,,,,,Not prime farmland,,,,,Order 2,,,,,,10380,2593860
7867,0923DO,"Rockcreekbutte-Elkhorncrest-Granitemountain complex, 60 to 90 percent slopes",Complex,,170,,,,,,,Not prime farmland,,,,,Order 2,,,,,,10380,2593861
7868,0925DO,"Rockcreekbutte-Leespeak-Rock Outcrop complex, 60 to 90 percent slopes",Complex,,666,,,,,,,Not prime farmland,,,,,Order 2,,,,,,10380,2593862
7869,0928DR,"Rockcreekbutte-Rock outcrop-Elkhorncrest complex, 60 to 90 percent slopes",Complex,,1150,,,,,,,Not prime farmland,,,,,Order 2,,,,,,10380,2593863
7870,0988AO,"Roundmeadow-Endcreek-Powderriver complex, 0 to 15 percent slopes",Complex,,170,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10380,2593864
7871,0994DN,"Rockcreekbutte-Prouty-Rock outcrop complex, 60 to 90 percent north slopes",Complex,,113,,,,,,,Not prime farmland,,,,,Order 2,,,,,,10380,2593865
7872,1307BO,"Hondu-Analulu complex, 15 to 30 percent slopes",Complex,,56,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10380,2593866
7873,1703BO,"Getaway-Threecabin complex, 15 to 30 percent slopes",Complex,,119,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10380,2593867
7874,1706BO,"Tolo-Klicker-Fivebit complex, 15 to 30 percent slopes",Complex,,234,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10380,2593868
7875,1705BO,"Crackercreek-Pinuscreek complex, 15 to 30 percent slopes",Complex,,290,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10380,2593869
7876,1707CO,"Fivebit-Klicker-Tolo complex, 30 to 60 percent slopes",Complex,,566,,,,,,,Not prime farmland,,,,,Order 2,,,,,,10380,2593870
7877,3313BO,"Unitylake-Klicker complex, 15 to 30 percent slopes",Complex,,539,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10380,2593872
7878,1708CO,"Pinuscreek-Bennettcreek complex, 30 to 60 percent slopes",Complex,,110,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10380,2593873
7879,3314CO,"Klicker-Unitylake complex, 30 to 60 percent slopes",Complex,,74,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10380,2593874
7880,3316AO,"Unitylake-Getaway complex, 0 to 15 percent slopes",Complex,,446,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10380,2593875
7881,3316BO,"Unitylake-Getaway complex, 15 to 30 percent slopes",Complex,,539,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10380,2593876
7882,3319AO,"Harlow-Roostercomb-Bocker complex, 0 to 15 percent slopes",Complex,,705,,,,,,,Not prime farmland,,,,,Order 2,,,,,,10380,2593877
7883,3320BO,"Roostercomb-Harlow complex, 15 to 30 percent slopes",Complex,,950,,,,,,,Not prime farmland,,,,,Order 2,,,,,,10380,2593878
7884,3320CO,"Roostercomb-Harlow complex, 30 to 60 percent slopes",Complex,,386,,,,,,,Not prime farmland,,,,,Order 2,,,,,,10380,2593879
7885,3433AO,"Peaviner gravelly ashy sandy clay loam, 0 to 15 percent slopes",Consociation,,200,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10380,2593880
7886,4116BO,"Pinuscreek-Rebarrow complex, 15 to 30 percent slopes",Complex,,407,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10380,2593883
7887,4117CO,"Pinuscreek-Rebarrow-Thirstygulch complex, 30 to 60 percent slopes",Complex,,148,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10380,2593884
7888,4118AO,"Wonder-Bennettcreek-Rock outcrop complex, 0 to 15 percent slopes",Complex,,319,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10380,2593885
7889,4119BO,"Wonder-McWillis complex, 15 to 30 percent slopes",Complex,,814,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10380,2593886
7890,4120CO,"Pinuscreek-Crackercreek complex, 30 to 60 percent slopes",Complex,,285,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10380,2593887
7891,4122CO,"Webbgulch-Thirstygulch-Rock outcrop complex, 30 to 60 percent slopes",Complex,,66,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10380,2593888
7892,4123AO,"Klicker-Thirstygulch-Rock outcrop complex, 0 to 15 percent slopes",Complex,,131,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10380,2593889
7893,4124BO,"Webbgulch-Pinuscreek complex, 15 to 30 percent slopes",Complex,,366,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10380,2593890
7894,4125AO,"Tolo-Thirstygulch-Rock outcrop complex, 0 to 15 percent slopes",Complex,,51,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10380,2593891
7895,4127CO,"Bunchpoint-Fivebeaver-Rock outcrop complex, 30 to 60 percent slopes",Complex,,214,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10380,2593892
7896,4128CO,"Bunchpoint-Anatone complex, 30 to 60 percent slopes",Complex,,76,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,10380,2593893
7897,4139AO,"Anatone-McCartycreek-Rock outcrop complex, 0 to 15 percent slopes",Complex,,95,,,,,,,Not prime farmland,,,,,Order 2,,,,,,10380,2593894
7898,4139BO,"Anatone-McCartycreek-Rock outcrop complex, 15 to 30 percent slopes",Complex,,305,,,,,,,Not prime farmland,,,,,Order 2,,,,,,10380,2593895
7899,5704AO,"Bocker extremely cobbly ashy silt loam, 0 to 15 percent slopes",Consociation,,413,,,,,,,Not prime farmland,,,,,Order 2,,,,,,10380,2593896
